day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
0;44600;INTARIAN_PEPPER_ROOT;10934;12;10927;16;10917;17;10951;17;10958;18;10968;13;10942.5;0.0
0;44700;INTARIAN_PEPPER_ROOT;10932;24;10924;16;10913;16;10950;16;10958;15;10969;16;10941.0;0.0
0;44800;INTARIAN_PEPPER_ROOT;10931;19;10923;19;10912;12;10949;21;10957;17;10968;14;10940.0;0.0
0;44900;INTARIAN_PEPPER_ROOT;10940;17;10932;18;10921;17;10958;19;10966;17;10977;14;10949.0;0.0
0;45000;INTARIAN_PEPPER_ROOT;10940;20;10933;17;10923;14;10956;24;10963;19;10973;13;10948.0;0.0
0;45100;INTARIAN_PEPPER_ROOT;10938;18;10931;14;10921;16;10954;21;10961;20;10971;10;10946.0;0.0
0;45200;INTARIAN_PEPPER_ROOT;10940;22;10932;17;10920;18;10959;15;10967;17;10979;13;10949.5;0.0
0;45300;INTARIAN_PEPPER_ROOT;10943;20;10936;18;10926;13;10959;20;10966;13;10976;15;10951.0;0.0
0;45400;INTARIAN_PEPPER_ROOT;10944;15;10937;18;10927;20;10961;15;10968;15;10978;15;10952.5;0.0
0;45500;INTARIAN_PEPPER_ROOT;10943;18;10936;19;10926;17;10960;19;10967;14;10977;15;10951.5;0.0
0;45600;INTARIAN_PEPPER_ROOT;10929;17;10919;17;10905;14;10952;18;10962;13;10976;14;10940.5;0.0
0;45700;INTARIAN_PEPPER_ROOT;10936;12;10929;17;10919;15;10952;17;10959;18;10969;11;10944.0;0.0
0;45800;INTARIAN_PEPPER_ROOT;10941;22;10934;18;10924;12;10957;18;10964;12;10974;14;10949.0;0.0
0;45900;INTARIAN_PEPPER_ROOT;10941;18;10932;16;10919;12;10962;14;10971;15;10984;13;10951.5;0.0
0;46000;INTARIAN_PEPPER_ROOT;10939;18;10932;17;10922;17;10956;15;10963;14;10973;11;10947.5;0.0
0;46100;INTARIAN_PEPPER_ROOT;10945;13;10939;18;10930;13;10960;25;10966;17;10975;12;10952.5;0.0
0;46200;INTARIAN_PEPPER_ROOT;10941;20;10934;16;10924;12;10958;20;10965;19;10975;15;10949.5;0.0
0;46300;INTARIAN_PEPPER_ROOT;10943;19;10935;22;10923;15;10962;21;10970;14;10982;19;10952.5;0.0
0;46400;INTARIAN_PEPPER_ROOT;10938;20;10928;17;10914;11;10961;20;10971;12;10985;12;10949.5;0.0
0;46500;INTARIAN_PEPPER_ROOT;10940;19;10931;13;10919;11;10960;19;10969;15;10981;16;10950.0;0.0
0;46600;INTARIAN_PEPPER_ROOT;10939;26;10932;11;10922;16;10955;20;10962;16;10972;13;10947.0;0.0
0;46700;INTARIAN_PEPPER_ROOT;10939;19;10932;14;10922;13;10955;17;10962;19;10972;18;10947.0;0.0
0;46800;INTARIAN_PEPPER_ROOT;10946;13;10939;18;10929;20;10962;17;10969;20;10979;16;10954.0;0.0
0;46900;INTARIAN_PEPPER_ROOT;10944;16;10937;18;10927;12;10960;14;10967;14;10977;13;10952.0;0.0
0;47000;INTARIAN_PEPPER_ROOT;10939;16;10933;19;10924;12;10954;17;10960;14;10969;13;10946.5;0.0
0;47100;INTARIAN_PEPPER_ROOT;10934;16;10926;14;10914;16;10953;17;10961;18;10973;11;10943.5;0.0
0;47200;INTARIAN_PEPPER_ROOT;10943;15;10936;22;10926;12;10960;19;10967;17;10977;8;10951.5;0.0
0;47300;INTARIAN_PEPPER_ROOT;10945;25;10938;15;10928;20;10962;22;10969;14;10979;14;10953.5;0.0
0;47400;INTARIAN_PEPPER_ROOT;10946;17;10938;14;10926;12;10965;18;10973;20;10985;14;10955.5;0.0
0;47500;INTARIAN_PEPPER_ROOT;10946;21;10939;14;10929;13;10962;16;10969;14;10979;15;10954.0;0.0
0;47600;INTARIAN_PEPPER_ROOT;10941;16;10934;21;10924;13;10957;14;10964;17;10974;12;10949.0;0.0
0;47700;INTARIAN_PEPPER_ROOT;10944;16;10936;16;10925;14;10962;22;10970;17;10981;12;10953.0;0.0
0;47800;INTARIAN_PEPPER_ROOT;10946;21;10938;17;10927;12;10964;14;10972;22;10983;16;10955.0;0.0
0;47900;INTARIAN_PEPPER_ROOT;10941;23;10934;17;10924;15;10958;17;10965;16;10975;16;10949.5;0.0
0;48000;INTARIAN_PEPPER_ROOT;10943;18;10934;17;10922;15;10963;19;10972;17;10984;17;10953.0;0.0
0;48100;INTARIAN_PEPPER_ROOT;10947;18;10940;11;10930;11;10963;23;10970;16;10980;17;10955.0;0.0
0;48200;INTARIAN_PEPPER_ROOT;10946;22;10940;20;10931;13;10961;21;10967;19;10976;17;10953.5;0.0
0;48300;INTARIAN_PEPPER_ROOT;10951;20;10945;14;10936;14;10966;18;10972;16;10981;15;10958.5;0.0
0;48400;INTARIAN_PEPPER_ROOT;10946;19;10940;13;10931;10;10961;19;10967;13;10976;11;10953.5;0.0
0;48500;INTARIAN_PEPPER_ROOT;10941;20;10934;15;10924;16;10957;15;10964;16;10974;11;10949.0;0.0
0;48600;INTARIAN_PEPPER_ROOT;10940;18;10934;17;10925;13;10955;18;10961;16;10970;11;10947.5;0.0
0;48700;INTARIAN_PEPPER_ROOT;10942;24;10935;16;10925;15;10959;19;10966;14;10976;15;10950.5;0.0
0;48800;INTARIAN_PEPPER_ROOT;10940;19;10932;14;10920;12;10959;18;10967;17;10979;12;10949.5;0.0
0;48900;INTARIAN_PEPPER_ROOT;10941;20;10933;20;10922;14;10959;19;10967;14;10978;19;10950.0;0.0
0;49000;INTARIAN_PEPPER_ROOT;10939;16;10930;17;10917;18;10960;20;10969;14;10982;12;10949.5;0.0
0;49100;INTARIAN_PEPPER_ROOT;10948;13;10941;18;10931;17;10965;17;10972;15;10982;11;10956.5;0.0
0;49200;INTARIAN_PEPPER_ROOT;10945;22;10936;18;10924;20;10965;21;10974;20;10986;18;10955.0;0.0
0;49300;INTARIAN_PEPPER_ROOT;10949;18;10942;16;10932;12;10965;14;10972;15;10982;12;10957.0;0.0
0;49400;INTARIAN_PEPPER_ROOT;10945;17;10939;12;10930;20;10960;19;10966;15;10975;11;10952.5;0.0
0;49500;INTARIAN_PEPPER_ROOT;10943;16;10936;15;10926;15;10960;21;10967;18;10977;10;10951.5;0.0
0;49600;INTARIAN_PEPPER_ROOT;10937;17;10928;16;10916;20;10957;16;10966;16;10978;12;10947.0;0.0
0;49700;INTARIAN_PEPPER_ROOT;10942;18;10935;14;10925;16;10959;23;10966;16;10976;8;10950.5;0.0
0;49800;INTARIAN_PEPPER_ROOT;10938;18;10932;16;10923;9;10953;18;10959;14;10968;7;10945.5;0.0
0;49900;INTARIAN_PEPPER_ROOT;10939;20;10932;13;10922;14;10956;17;10963;18;10973;14;10947.5;0.0
0;50000;INTARIAN_PEPPER_ROOT;10937;19;10929;16;10917;16;10956;18;10964;14;10976;19;10946.5;0.0
0;50100;INTARIAN_PEPPER_ROOT;10945;16;10938;18;10928;15;10961;18;10968;14;10978;10;10953.0;0.0
0;50200;INTARIAN_PEPPER_ROOT;10944;20;10936;13;10924;20;10963;20;10971;17;10983;16;10953.5;0.0
0;50300;INTARIAN_PEPPER_ROOT;10943;16;10935;17;10924;15;10961;22;10969;16;10980;14;10952.0;0.0
0;50400;INTARIAN_PEPPER_ROOT;10946;19;10939;11;10929;20;10962;16;10969;10;10979;13;10954.0;0.0
0;50500;INTARIAN_PEPPER_ROOT;10945;21;10936;15;10924;10;10965;19;10974;18;10986;11;10955.0;0.0
0;50600;INTARIAN_PEPPER_ROOT;10945;22;10938;12;10928;17;10961;18;10968;14;10978;12;10953.0;0.0
0;50700;INTARIAN_PEPPER_ROOT;10951;17;10944;19;10934;12;10968;21;10975;19;10985;12;10959.5;0.0
0;50800;INTARIAN_PEPPER_ROOT;10947;18;10940;14;10930;18;10964;16;10971;22;10981;14;10955.5;0.0
0;50900;INTARIAN_PEPPER_ROOT;10950;20;10943;16;10933;15;10966;21;10973;20;10983;13;10958.0;0.0
0;51000;INTARIAN_PEPPER_ROOT;10950;15;10942;17;10931;16;10968;18;10976;18;10987;14;10959.0;0.0
0;51100;INTARIAN_PEPPER_ROOT;10946;22;10938;19;10927;14;10964;17;10972;12;10983;19;10955.0;0.0
0;51200;INTARIAN_PEPPER_ROOT;10946;20;10939;18;10929;11;10963;25;10970;9;10980;14;10954.5;0.0
0;51300;INTARIAN_PEPPER_ROOT;10941;21;10935;14;10926;11;10956;22;10962;18;10971;13;10948.5;0.0
0;51400;INTARIAN_PEPPER_ROOT;10948;21;10941;18;10931;15;10964;18;10971;10;10981;14;10956.0;0.0
0;51500;INTARIAN_PEPPER_ROOT;10949;19;10941;19;10929;15;10968;20;10976;18;10988;17;10958.5;0.0
0;51600;INTARIAN_PEPPER_ROOT;10950;16;10944;15;10935;15;10965;22;10971;21;10980;16;10957.5;0.0
0;51700;INTARIAN_PEPPER_ROOT;10948;19;10939;13;10926;15;10969;23;10978;16;10991;16;10958.5;0.0
0;51800;INTARIAN_PEPPER_ROOT;10951;20;10942;18;10929;13;10972;17;10981;18;10994;12;10961.5;0.0
0;51900;INTARIAN_PEPPER_ROOT;10755;22;10749;12;10740;12;10770;17;10776;15;10785;16;10762.5;0.0
0;52000;INTARIAN_PEPPER_ROOT;10938;16;10930;7;10918;15;10957;23;10965;14;10977;17;10947.5;0.0
0;52100;INTARIAN_PEPPER_ROOT;10940;20;10932;19;10920;16;10959;20;10967;12;10979;17;10949.5;0.0
0;52200;INTARIAN_PEPPER_ROOT;10944;17;10936;19;10924;11;10963;19;10971;14;10983;14;10953.5;0.0
0;52300;INTARIAN_PEPPER_ROOT;10944;22;10937;19;10927;12;10961;22;10968;18;10978;11;10952.5;0.0
0;52400;INTARIAN_PEPPER_ROOT;10940;23;10933;17;10923;11;10956;18;10963;15;10973;10;10948.0;0.0
0;52500;INTARIAN_PEPPER_ROOT;10948;15;10941;13;10931;19;10964;18;10971;13;10981;11;10956.0;0.0
0;52600;INTARIAN_PEPPER_ROOT;10945;19;10938;21;10928;16;10962;21;10969;15;10979;13;10953.5;0.0
0;52700;INTARIAN_PEPPER_ROOT;10949;14;10940;13;10928;12;10969;19;10978;16;10990;14;10959.0;0.0
0;52800;INTARIAN_PEPPER_ROOT;10943;19;10936;16;10926;14;10960;22;10967;11;10977;12;10951.5;0.0
0;52900;INTARIAN_PEPPER_ROOT;10952;19;10945;13;10935;20;10968;18;10975;15;10985;17;10960.0;0.0
0;53000;INTARIAN_PEPPER_ROOT;10953;19;10946;20;10936;16;10969;20;10976;17;10986;17;10961.0;0.0
0;53100;INTARIAN_PEPPER_ROOT;10953;19;10944;17;10932;7;10973;16;10982;16;10994;13;10963.0;0.0
0;53200;INTARIAN_PEPPER_ROOT;10952;18;10945;13;10935;11;10968;15;10975;17;10985;16;10960.0;0.0
0;53300;INTARIAN_PEPPER_ROOT;10949;20;10942;17;10932;14;10965;16;10972;15;10982;15;10957.0;0.0
0;53400;INTARIAN_PEPPER_ROOT;10949;18;10941;17;10930;16;10967;16;10975;14;10986;16;10958.0;0.0
0;53500;INTARIAN_PEPPER_ROOT;10949;19;10943;15;10934;18;10964;15;10970;13;10979;12;10956.5;0.0
0;53600;INTARIAN_PEPPER_ROOT;10944;19;10937;13;10927;15;10960;18;10967;16;10977;15;10952.0;0.0
0;53700;INTARIAN_PEPPER_ROOT;10942;19;10934;17;10923;15;10960;15;10968;12;10979;14;10951.0;0.0
0;53800;INTARIAN_PEPPER_ROOT;10948;22;10940;14;10929;19;10966;16;10974;13;10985;18;10957.0;0.0
0;53900;INTARIAN_PEPPER_ROOT;10949;16;10941;19;10930;8;10967;14;10975;19;10986;19;10958.0;0.0
0;54000;INTARIAN_PEPPER_ROOT;10950;16;10940;13;10926;18;10973;18;10983;14;10997;18;10961.5;0.0
0;54100;INTARIAN_PEPPER_ROOT;10945;15;10938;15;10928;19;10962;16;10969;19;10979;14;10953.5;0.0
0;54200;INTARIAN_PEPPER_ROOT;10948;20;10941;18;10931;14;10964;21;10971;16;10981;14;10956.0;0.0
0;54300;INTARIAN_PEPPER_ROOT;10947;21;10940;14;10930;9;10963;20;10970;17;10980;13;10955.0;0.0
0;54400;INTARIAN_PEPPER_ROOT;10945;19;10938;14;10928;16;10961;19;10968;17;10978;13;10953.0;0.0
0;54500;INTARIAN_PEPPER_ROOT;10944;18;10938;12;10929;13;10959;16;10965;15;10974;13;10951.5;0.0
0;54600;INTARIAN_PEPPER_ROOT;10943;23;10935;18;10923;15;10962;16;10970;12;10982;11;10952.5;0.0
0;54700;INTARIAN_PEPPER_ROOT;10944;21;10935;12;10921;14;10966;21;10975;16;10989;15;10955.0;0.0
0;54800;INTARIAN_PEPPER_ROOT;10952;19;10944;20;10933;15;10970;17;10978;15;10989;19;10961.0;0.0
0;54900;INTARIAN_PEPPER_ROOT;10943;18;10934;12;10922;16;10963;16;10972;19;10984;19;10953.0;0.0
0;55000;INTARIAN_PEPPER_ROOT;10946;18;10937;17;10924;19;10967;26;10976;13;10989;23;10956.5;0.0
0;55100;INTARIAN_PEPPER_ROOT;10952;20;10945;16;10935;12;10968;20;10975;16;10985;15;10960.0;0.0
0;55200;INTARIAN_PEPPER_ROOT;10946;16;10938;16;10927;14;10964;21;10972;18;10983;16;10955.0;0.0
0;55300;INTARIAN_PEPPER_ROOT;10953;12;10945;17;10933;13;10972;18;10980;9;10992;15;10962.5;0.0
0;55400;INTARIAN_PEPPER_ROOT;10950;17;10943;17;10933;18;10967;17;10974;16;10984;17;10958.5;0.0
0;55500;INTARIAN_PEPPER_ROOT;10949;17;10942;19;10932;17;10965;17;10972;13;10982;18;10957.0;0.0
0;55600;INTARIAN_PEPPER_ROOT;10954;20;10947;15;10937;18;10971;17;10978;17;10988;16;10962.5;0.0
0;55700;INTARIAN_PEPPER_ROOT;10953;17;10946;13;10936;13;10970;19;10977;19;10987;16;10961.5;0.0
0;55800;INTARIAN_PEPPER_ROOT;10947;20;10939;18;10927;16;10966;19;10974;13;10986;12;10956.5;0.0
0;55900;INTARIAN_PEPPER_ROOT;10945;17;10935;22;10921;13;10968;15;10978;14;10992;18;10956.5;0.0
0;56000;INTARIAN_PEPPER_ROOT;10948;24;10942;16;10933;15;10963;20;10969;19;10978;17;10955.5;0.0
0;56100;INTARIAN_PEPPER_ROOT;10946;12;10937;22;10923;18;10968;19;10977;15;10991;12;10957.0;0.0
0;56200;INTARIAN_PEPPER_ROOT;10951;13;10942;19;10930;15;10971;18;10980;19;10992;15;10961.0;0.0
0;56300;INTARIAN_PEPPER_ROOT;10949;17;10942;17;10932;17;10965;17;10972;15;10982;14;10957.0;0.0
0;56400;INTARIAN_PEPPER_ROOT;10951;20;10944;18;10934;13;10967;18;10974;13;10984;14;10959.0;0.0
0;56500;INTARIAN_PEPPER_ROOT;10949;22;10940;21;10928;20;10969;18;10978;13;10990;18;10959.0;0.0
0;56600;INTARIAN_PEPPER_ROOT;10953;17;10945;16;10934;23;10971;17;10979;24;10990;17;10962.0;0.0
0;56700;INTARIAN_PEPPER_ROOT;10952;19;10945;18;10935;15;10968;14;10975;16;10985;15;10960.0;0.0
0;56800;INTARIAN_PEPPER_ROOT;10952;14;10945;18;10935;16;10968;21;10975;17;10985;14;10960.0;0.0
0;56900;INTARIAN_PEPPER_ROOT;10944;10;10937;16;10927;14;10960;14;10967;18;10977;10;10952.0;0.0
0;57000;INTARIAN_PEPPER_ROOT;10948;14;10941;16;10931;15;10964;21;10971;16;10981;16;10956.0;0.0
0;57100;INTARIAN_PEPPER_ROOT;10949;14;10941;17;10930;14;10967;17;10975;13;10986;16;10958.0;0.0
0;57200;INTARIAN_PEPPER_ROOT;10949;17;10941;14;10930;17;10967;19;10975;17;10986;14;10958.0;0.0
0;57300;INTARIAN_PEPPER_ROOT;10952;18;10945;20;10935;11;10968;21;10975;16;10985;16;10960.0;0.0
0;57400;INTARIAN_PEPPER_ROOT;10956;21;10949;18;10939;15;10973;17;10980;19;10990;16;10964.5;0.0
0;57500;INTARIAN_PEPPER_ROOT;10954;22;10947;16;10937;16;10970;13;10977;21;10987;17;10962.0;0.0
0;57600;INTARIAN_PEPPER_ROOT;10953;18;10946;18;10936;16;10970;16;10977;17;10987;13;10961.5;0.0
0;57700;INTARIAN_PEPPER_ROOT;10951;15;10944;15;10934;15;10967;24;10974;15;10984;13;10959.0;0.0
0;57800;INTARIAN_PEPPER_ROOT;10955;18;10947;18;10935;15;10974;17;10982;15;10994;18;10964.5;0.0
0;57900;INTARIAN_PEPPER_ROOT;10956;21;10948;15;10936;19;10975;17;10983;18;10995;12;10965.5;0.0
0;58000;INTARIAN_PEPPER_ROOT;10954;20;10947;18;10937;7;10971;15;10978;13;10988;12;10962.5;0.0
0;58100;INTARIAN_PEPPER_ROOT;10954;17;10947;16;10937;14;10970;19;10977;14;10987;12;10962.0;0.0
0;58200;INTARIAN_PEPPER_ROOT;10950;20;10943;14;10933;12;10967;17;10974;17;10984;14;10958.5;0.0
0;58300;INTARIAN_PEPPER_ROOT;10951;17;10943;11;10932;14;10969;15;10977;18;10988;16;10960.0;0.0
0;58400;INTARIAN_PEPPER_ROOT;10948;14;10940;18;10928;14;10967;21;10975;20;10987;15;10957.5;0.0
0;58500;INTARIAN_PEPPER_ROOT;10948;14;10940;13;10929;16;10966;16;10974;17;10985;12;10957.0;0.0
0;58600;INTARIAN_PEPPER_ROOT;10946;18;10939;17;10929;16;10962;23;10969;18;10979;15;10954.0;0.0
0;58700;INTARIAN_PEPPER_ROOT;10947;18;10939;18;10928;17;10965;21;10973;16;10984;12;10956.0;0.0
0;58800;INTARIAN_PEPPER_ROOT;10955;20;10948;17;10938;17;10972;19;10979;19;10989;18;10963.5;0.0
0;58900;INTARIAN_PEPPER_ROOT;10954;9;10948;16;10939;22;10969;17;10975;15;10984;15;10961.5;0.0
0;59000;INTARIAN_PEPPER_ROOT;10953;17;10944;17;10932;19;10973;19;10982;17;10994;18;10963.0;0.0
0;59100;INTARIAN_PEPPER_ROOT;10952;17;10945;11;10935;15;10968;21;10975;17;10985;9;10960.0;0.0
0;59200;INTARIAN_PEPPER_ROOT;10955;19;10947;15;10936;12;10973;18;10981;8;10992;18;10964.0;0.0
0;59300;INTARIAN_PEPPER_ROOT;10956;17;10950;19;10941;13;10971;16;10977;15;10986;16;10963.5;0.0
0;59400;INTARIAN_PEPPER_ROOT;10951;17;10943;19;10932;14;10969;15;10977;20;10988;15;10960.0;0.0
0;59500;INTARIAN_PEPPER_ROOT;10949;16;10942;14;10932;16;10965;18;10972;23;10982;12;10957.0;0.0
0;59600;INTARIAN_PEPPER_ROOT;10950;20;10941;15;10929;17;10970;15;10979;22;10991;17;10960.0;0.0
0;59700;INTARIAN_PEPPER_ROOT;10954;12;10948;18;10939;13;10969;20;10975;16;10984;13;10961.5;0.0
0;59800;INTARIAN_PEPPER_ROOT;10953;16;10947;16;10938;10;10968;21;10974;13;10983;12;10960.5;0.0
0;59900;INTARIAN_PEPPER_ROOT;10951;17;10942;11;10930;9;10971;24;10980;15;10992;13;10961.0;0.0
